name_canon,name_raw,births
AGAM,AGAM,1
AGAPITO,AGAPITO,1
AGASTHYA,AGASTHYA,3
AGASTHYA EESWAR,AGASTHYA EESWAR,1
AGASTHYA NANDAK,AGASTHYA NANDAK,1
AGASTYA,AGASTYA,21
AGASTYA NANDAN,AGASTYA NANDAN,1
AGASTYA VED,AGASTYA VED,1
AGASYA,AGASYA,1
AGATA,AGATA,1
AGATHA,AGATHA,3
AGBO,AGBO,1
AGER,AGER,1
AGHILES,AGHILES,1
AGILAN,AGILAN,1
AGNAR,AGNAR,1
AGNES,AGNES,11
AGNEYA,AGNEYA,1
AGNI,AGNI,1
AGNIIA,AGNIIA,1
AGNIV,AGNIV,2
AGOSTINO,AGOSTINO,1
AGREEM,AGREEM,1
AGUEK,AGUEK,1
AGUSTIN,AGUSTIN,17
AGUSTIN,AGUSTÍN,5
AGUSTINA,AGUSTINA,3
AGUSTUS,AGUSTUS,1
AH'DON,AH'DON,1
AH'KEEM,AH'KEEM,1
AH'KHIL,AH'KHIL,1
AH'KILLIAN,AH'KILLIAN,1
AH'LAHNAH,AH'LAHNAH,1
AH'LANI,AH'LANI,1
AH'LIJAH,AH'LIJAH,1
AH'LYND,AH'LYND,1
AH'MONII,AH'MONII,1
AH'SIAH,AH'SIAH,1
AH'ZYRIE,AH'ZYRIE,1
AHAAN,AHAAN,15
AHAANA,AHAANA,5
AHAD,AHAD,4
AHALYA,AHALYA,1
AHAMMAD,AHAMMAD,1
AHAN,AHAN,1
AHANA,AHANA,13
AHANU,AHANU,1
AHANYAN,AHANYAN,1
AHAREE,AHAREE,1
AHARON,AHARON,1
AHAROWN,AHAROWN,1
AHAVA,AHAVA,1
AHD,AHD,1
AHEIRLYN,AHEIRLYN,1
AHIANNA,AHIANNA,1
AHIAS,AHIAS,1
AHIDANA,AHIDANA,1
AHILYA,AHILYA,2
AHILYN,AHILYN,1
AHINOA,AHINOA,1
AHISVARA,AHISVARA,1
AHLAM,AHLAM,1
AHLANA,AHLANA,1
AHLANI,AHLANI,2
AHLANIE,AHLANIE,3
AHLAYAH,AHLAYAH,1
AHLAYLA,AHLAYLA,1
AHLIZE,AHLIZE,1
AHLIZSA,AHLIZSA,1
AHLORA,AHLORA,1
AHLYV,AHLYV,1
AHMAAD,AHMAAD,1
AHMAD,AHMAD,11
AHMAD TAHHAN,AHMAD TAHHAN,1
AHMAD-ALI,AHMAD-ALI,1
AHMADRAZA,AHMADRAZA,1
AHMADULAH,AHMADULAH,1
AHMADWALID,AHMADWALID,1
AHMARII,AHMARII,1
AHMAUD,AHMAUD,1
AHMED,AHMED,15
AHMED ADO,AHMED ADO,1
AHMIAS,AHMIAS,1
AHMILLIE,AHMILLIE,1
AHMINAH,AHMINAH,1
AHMIR,AHMIR,5
AHMIRACLE,AHMIRACLE,1
AHMON,AHMON,1
AHNA,AHNA,2
AHNAF,AHNAF,1
AHNAY,AHNAY,1
AHNESTI,AHNESTI,1
AHNESTY,AHNESTY,1
AHNYX,AHNYX,1
AHRAR,AHRAR,1
AHREN,AHREN,2
AHRI,AHRI,3
AHRON,AHRON,2
AHRYN,AHRYN,1
AHSOKA,AHSOKA,2
AHTWA,AHTWA,1
AHTZIRI,AHTZIRI,1
AHUNEST,AHUNEST,1
AHVA,AHVA,1
AHVI,AHVI,1
AHYAN,AHYAN,1
AHYSU,AHYSU,1
AHYTANA,AHYTANA,1
AI,AI,1
AI'RII,AI'RII,1
AIAH,AIAH,1
AIAM,AIAM,1
AIAN,AIAN,1
AIBEK,AIBEK,1
AIBEL,AIBEL,1
AIBHILIN,AIBHILIN,1
AICELYNN,AICELYNN,1
AICHA,AICHA,1
AIDA,AIDA,10
AIDALYN,AIDALYN,1
AIDAN,AIDAN,71
AIDAN-OSHAE,AIDAN-OSHAE,1
AIDANA,AIDANA,1
AIDANN,AIDANN,1
AIDE,AIDE,1
AIDEEN,AIDEEN,1
AIDEL,AIDEL,1
AIDELINE,AIDELINE,1
AIDELY,AIDELY,1
AIDEN,AIDEN,337
AIDEN JINHUAN,AIDEN JINHUAN,1
AIDEN-JAMES,AIDEN-JAMES,1
AIDENG,AIDENG,1
AIDENN,AIDENN,1
AIDER,AIDER,1
AIDETTE,AIDETTE,1
AIDEYAMILET,AIDEYAMILET,1
AIDRIC,AIDRIC,1
AIDRIEN,AIDRIEN,1
AIDRIENNE,AIDRIENNE,1
AIDYN,AIDYN,3
AIELO,AIELO,1
AIESHA,AIESHA,1
AIFA,AIFA,1
AIHNOA,AIHNOA,1
AIIME,AIIME,1
AIJA,AIJA,1
AIKA,AIKA,2
AIKER,AIKER,1
AIKIDO,AIKIDO,1
AIKO,AIKO,4
AILA,AILA,15
AILAGH,AILAGH,1
AILAH,AILAH,1
AILAN,AILAN,2
AILANA,AILANA,4
AILANATHIL,AILANATHIL,1
AILANI,AILANI,39
AILANNA,AILANNA,1
AILANNI,AILANNI,1
AILANNY,AILANNY,1
AILANY,AILANY,51
AILBHE,AILBHE,1
AILE,AILE,1
AILEA,AILEA,1
AILEANA,AILEANA,1
AILED,AILED,1
AILEE,AILEE,3
AILEEN,AILEEN,33
AILEEN-MARIE,AILEEN-MARIE,1
AILEMA,AILEMA,1
AILEN,AILÉN,4
AILEN,AILEN,2
AILENI,AILENI,1
AILEY,AILEY,1
AILI,AILI,1
AILIANA,AILIANA,3
AILIIN,AILIIN,1
AILIN,AILIN,6
AILISE,AILISE,1
AILSIE,AILSIE,1
AILUN,AILUN,1
AILYN,AILYN,16
AILYNN,AILYNN,3
AILYNNE,AILYNNE,1
AIMA,AIMA,2
AIMAN,AIMAN,1
AIMAR,AIMAR,1
AIMEE,AIMEE,10
AIMY,AIMY,1
AINA,AINA,2
AINARA,AINARA,14
AINAZ,AINAZ,1
AINE,AINE,1
AINHARA,AINHARA,2
AINHOA,AINHOA,21
AINITI,AINITI,1
AINOAH,AINOAH,2
AINOHA,AINOHA,2
AINSLEE,AINSLEE,2
AINSLEY,AINSLEY,37
AINSLIE,AINSLIE,1
AION,AION,1
AIRA,AIRA,20
AIRA ADITYA,AIRA ADITYA,1
AIRAA,AIRAA,1
AIRABELLA,AIRABELLA,1
AIRALYN,AIRALYN,1
AIRAM,AIRAM,4
AIRANA,AIRANA,1
AIRAV,AIRAV,1
AIRAV REDDY,AIRAV REDDY,1
AIRIAN,AIRIAN,1
AIRMIESS,AIRMIESS,1
AIROS,AIROS,1
AIRTON,AIRTON,1
AISHA,AISHA,33
AISHA,AÍSHA,1
AISHANI,AISHANI,2
AISHELL,AISHELL,2
AISHLA,AISHLA,1
AISHVI,AISHVI,3
AISHWARYA,AISHWARYA,3
AISLAND,AISLAND,1
AISLIN,AISLIN,2
AISLING,AISLING,5
AISLINN,AISLINN,25
AISLYANNA,AISLYANNA,1
AISLYN,AISLYN,4
AISLYNN,AISLYNN,7
AISOSA,AISOSA,1
AISSA,AÍSSA,1
AISSATA,AISSATA,2
AISSATOU,AÏSSATOU,1
AISTON PHILLIP,AISTON PHILLIP,1
AISYLN,AISYLN,1
AITANA,AITANA,80
AITANNA,AITANNA,1
AITHANA,AITHANA,5
AITOR,AITOR,1
AIUNII,AIUNII,1
AIVAH,AIVAH,1
AIVERY,AIVERY,1
AIVIK,AIVIK,1
AIVION,AIVION,1
AIVLAN,AIVLAN,1
AIVY,AIVY,2
AIXEL,AIXEL,1
AIYANA,AIYANA,10
AIYANNA,AIYANNA,3
AIYANNI,AIYANNI,1
AIYAZ,AIYAZ,1
AIYDEN,AIYDEN,4
AIYLA,AIYLA,5
AIYLANA,AIYLANA,1
AIYZEN,AIYZEN,1
AIZA,AIZA,5
AIZAH,AIZAH,4
AIZAL,AIZAL,2
AIZALIYAH,AIZALIYAH,1
AIZEK,AIZEK,1
AIZEL,AIZEL,3
AIZEN,AIZEN,9
AIZEN,AIZÉN,1
AIZLINN,AIZLINN,1
AIZLYN,AIZLYN,1
AIZZA,AIZZA,1
AIZZAH,AIZZAH,1
AJA,AJA,1
AJAHNI,AJAHNI,1
AJANI,AJANI,2
AJAX,AJAX,1
AJAY,AJAY,9
AJE,AJE,1
AJIAH,AJIAH,1
AJLA,AJLA,1
AJRAN,AJRAN,1
AJREYAN,AJREYAN,1
AJUNI,AJUNI,1
AJWA,AJWA,1
AK,AK,1
AKAAY,AKAAY,1
AKACHI,AKACHI,1
AKAIS,AKAIS,1
AKALEI,AKALEI,1
AKALYA,AKALYA,1
AKAMAI,AKAMAI,1
AKANO,AKANO,1
AKANSHA,AKANSHA,1
AKARI,AKARI,2
AKARSH,AKARSH,1
AKARSON,AKARSON,1
AKASH,AKASH,7
AKASHA,AKASHA,4
AKAYA,AKAYA,1
AKAYDIA,AKAYDIA,1
AKAYLA,AKAYLA,1
AKE,AKE,1
AKEEM,AKEEM,3
AKEMI,AKEMI,2
AKEWON,AKEWON,1
AKEYMIYOUN,AKEYMIYOUN,1
AKHANYA,AKHANYA,1
AKHIL,AKHIL,1
AKHILESH,AKHILESH,1
AKHIRA,AKHIRA,2
AKI,AKI,2
AKIA,AKIA,1
AKIKO,AKIKO,1
AKIM,AKIM,1
AKIN,AKIN,2
AKINA,AKINA,1
AKINDIWEI,AKINDIWEI,1
AKINSHE,AKINSHE,1
AKIRA,AKIRA,19
AKIRA SAI VED,AKIRA SAI VED,1
AKISA,AKISA,1
AKITO,AKITO,1
AKITTUS,AKITTUS,1
AKIVA,AKIVA,2
AKIYA,AKIYA,1
AKLILU,AKLILU,1
AKON,AKON,3
AKOSUA,AKOSUA,1
AKOYA,AKOYA,1
AKRAM,AKRAM,2
AKRISH,AKRISH,1
AKSEL,AKSEL,7
AKSELI,AKSELI,1
AKSH,AKSH,1
AKSHA,AKSHA,2
AKSHAJ,AKSHAJ,3
AKSHAR,AKSHAR,2
AKSHARA,AKSHARA,13
AKSHARA VEERADHYA,AKSHARA VEERADHYA,1
AKSHAT,AKSHAT,3
AKSHATA,AKSHATA,1
AKSHATHA,AKSHATHA,1
AKSHATHAA,AKSHATHAA,1
AKSHAY,AKSHAY,7
AKSHAYA,AKSHAYA,7
AKSHAYA DHRITI,AKSHAYA DHRITI,1
AKSHAYTUN,AKSHAYTUN,1
AKSHITA,AKSHITA,2
AKSHOBHYA,AKSHOBHYA,2
AKSHVI,AKSHVI,1
AKSIL,AKSIL,3
AKUABATA,AKUABATA,1
AKUCHI,AKUCHI,1
AKUCHINYELU,AKUCHINYELU,1
AKVIRA,AKVIRA,1
AKYLAH,AKYLAH,1
AL,AL,2
ALA,ALA,1
ALADDIN,ALADDIN,1
ALADINO,ALADINO,1
ALAEYA,ALAEYA,1
ALAGU DEIVANAI,ALAGU DEIVANAI,1
ALAHANA,ALAHANA,1
ALAHI,ALAHI,1
ALAHIA,ALAHIA,1
ALAHINA,ALAHINA,1
ALAHNI,ALAHNI,1
ALAHYA,ALAHYA,1
ALAIA,ALAIA,71
ALAIA,ALAÏA,21
ALAIA,ALAÍA,1
ALAIA,ALÁIA,1
ALAIA BELLE,ALAIA BELLE,1
ALAIAH,ALAIAH,1
ALAIIA,ALAIIA,1
ALAIN,ALAIN,4
ALAINA,ALAINA,58
ALAINE,ALAINE,1
ALAINNA,ALAINNA,1
ALAIYA,ALAIYA,4
ALAIYAH,ALAIYAH,6
ALAIZHA,ALAIZHA,1
ALAJANIS,ALAJANIS,1
ALAKAI,ALAKAI,1
ALAKAY,ALAKAY,1
ALAM,ALAM,1
ALAN,ALAN,170
ALAN JIYASH,ALAN JIYASH,1
ALANA,ALANA,70
ALANA JO,ALANA JO,1
ALANAH,ALANAH,6
ALANEE,ALANEE,1
ALANEY,ALANEY,1
ALANHIE,ALANHIE,1
ALANHY,ALANHY,1
ALANI,ALANI,40
ALANI,ALANÍ,1
ALANIA,ALANIA,1
ALANIAH,ALANIAH,1
ALANIE,ALANIE,1
ALANII,ALANII,1
ALANIS,ALANIS,2
ALANN,ALANN,1
ALANNA,ALANNA,23
ALANNAH,ALANNAH,8
ALANNHA,ALANNHA,1
ALANNI,ALANNI,1
ALANNY,ALANNY,2
ALANTIS,ALANTIS,1
ALANY,ALANY,3
ALANZO,ALANZO,1
ALARA,ALARA,5
ALARIA,ALARIA,2
ALARIAH,ALARIAH,1
ALARIC,ALARIC,5
ALARIC,ALARÍC,1
ALARICK,ALARICK,1
ALARIK,ALARIK,1
ALASDAIR,ALASDAIR,1
ALASKA,ALASKA,2
ALASSANE,ALASSANE,1
ALASTAIR,ALASTAIR,2
ALASTAR,ALASTAR,1
ALAUNIE,ALAUNIE,1
ALAYA,ALAYA,26
ALAYAH,ALAYAH,20
ALAYDUH,ALAYDUH,1
ALAYIAH,ALAYIAH,1
ALAYISHA,ALAYISHA,1
ALAYKH,ALAYKH,1
ALAYLA,ALAYLA,2
ALAYLAH,ALAYLAH,1
ALAYNA,ALAYNA,38
ALAYNNA,ALAYNNA,2
ALAYSIA,ALAYSIA,1
ALAYZA,ALAYZA,1
ALAYZIAH,ALAYZIAH,1
ALAZAAY,ALAZAAY,1
ALAZAE,ALAZAE,1
ALAZANDRA,ALAZANDRA,1
ALAZAY,ALAZAY,3
ALBA,ALBA,10
ALBAN,ALBAN,1
ALBAN MARIE NICOLAS MICHEL,ALBAN MARIE NICOLAS MICHEL,1
ALBANI,ALBANI,1
ALBANY,ALBANY,1
ALBERT,ALBERT,29
ALBERTA,ALBERTA,1
ALBERTINA,ALBERTINA,1
ALBERTO,ALBERTO,30
ALBI,ALBI,2
ALBIE,ALBIE,2
ALBINA,ALBINA,1
ALBINO,ALBINO,1
ALBUS,ALBUS,1
ALCHEMY,ALCHEMY,1
ALCIDES,ALCIDES,1
ALCIEL,ALCIEL,1
ALDAHIR,ALDAHIR,1
ALDAIR,ALDAIR,3
ALDEBARON,ALDEBARON,1
ALDEN,ALDEN,25
ALDER,ALDER,2
ALDO,ALDO,15
ALDOUS,ALDOUS,1
ALDRE,ALDRE,1
ALDRETT,ALDRETT,1
ALDRICH,ALDRICH,3
ALDRICH ANTHONY,ALDRICH ANTHONY,1
ALDRICK,ALDRICK,1
ALDRIN,ALDRIN,1
ALDUVINA,ALDUVINA,1
ALE,ALE,1
ALE'SHAY,ALE'SHAY,1
ALEA,ALEA,3
ALEAH,ALEAH,18
ALEAHANA,ALEAHANA,1
ALEAHNA,ALEAHNA,1
ALEC,ALEC,22
ALEC-JOHN,ALEC-JOHN,1
ALECC,ALECC,1
ALECK,ALECK,1
ALECXAVIER,ALECXAVIER,1
ALEE,ALEE,1
ALEEAH,ALEEAH,4
ALEEANAH,ALEEANAH,1
ALEECE,ALEECE,1
ALEEHA,ALEEHA,1
ALEEIAH,ALEEIAH,1
ALEEMAH,ALEEMAH,1
ALEEN,ALEEN,4
ALEENA,ALEENA,20
ALEESIO,ALEESIO,1
ALEEYA,ALEEYA,1
ALEEYAH,ALEEYAH,1
ALEEZA,ALEEZA,4
ALEFTAV,ALEFTAV,1
ALEHANI,ALEHANI,1
ALEHIA,ALEHIA,1
ALEIA,ALEIA,9
ALEIA,ALEÏA,1
ALEIAH,ALEIAH,1
ALEIDA,ALEIDA,11
ALEILA,ALEILA,1
ALEINA,ALEINA,2
ALEINAD,ALEINAD,1
ALEINNA,ALEINNA,2
ALEIRA,ALEIRA,1
ALEISHA,ALEISHA,1
ALEISSA,ALEISSA,4
ALEIYAH,ALEIYAH,1
ALEIYEA,ALEIYEA,1
ALEIZA,ALEIZA,1
ALEJANDRA,ALEJANDRA,60
ALEJANDRA,ALÉJANDRA,1
ALEJANDRO,ALEJANDRO,147
ALEJO,ALEJO,1
ALEJOS,ALEJOS,1
ALEK,ALEK,5
ALEKS,ALEKS,2
ALEKSANDER,ALEKSANDER,9
ALEKSANDR,ALEKSANDR,3
ALEKSANDRA,ALEKSANDRA,3
ALEKSEJ,ALEKSEJ,1
ALEKSEY,ALEKSEY,2
ALEKXI,ALEKXI,1
ALELI,ALELÍ,1
ALEMI,ALEMI,1
ALEN,ALEN,2
ALENA,ALENA,16
ALENA JADE,ALENA JADE,1
ALENA LIELLE,ALENA LIELLE,1
ALENAH,ALENAH,1
ALENE,ALENE,1
ALENI,ALENI,1
ALENY,ALENY,1
ALERA,ALERA,1
ALERIE,ALERIE,1
ALERO,ALERO,1
ALESE,ALESE,2
ALESHA,ALESHA,2
ALESIO,ALESIO,2
ALESKA,ALESKA,1
ALESSA,ALESSA,5
ALESSANDRA,ALESSANDRA,51
ALESSANDRIA,ALESSANDRIA,1
ALESSANDRO,ALESSANDRO,30
ALESSANDRO,ALÉSSANDRO,1
ALESSI,ALESSI,1
ALESSIA,ALESSIA,25
ALESSIO,ALESSIO,1
ALESSO,ALESSO,1
ALESTAIR,ALESTAIR,1
ALESYA,ALESYA,2
ALETHEIA,ALETHEIA,2
ALETHIA,ALETHIA,1
ALETTE,ALETTE,1
ALEX,ALEX,103
ALEX RAFAEL,ALEX RAFAEL,1
ALEXA,ALEXA,76
ALEXALIZ,ALEXALIZ,1
ALEXANDER,ALEXANDER,480
ALEXANDER EDMARK,ALEXANDER EDMARK,1
ALEXANDER VICTOR,ALEXANDER VICTOR,1
ALEXANDRA,ALEXANDRA,119
ALEXANDRE,ALEXANDRE,6
ALEXANDREA,ALEXANDREA,2
ALEXANDRIA,ALEXANDRIA,34
ALEXANDRIA,ALEXANDRÍA,1
ALEXANDRIAH,ALEXANDRIAH,1
ALEXANDRO,ALEXANDRO,3
ALEXCIANA,ALEXCIANA,1
ALEXEI,ALEXEI,2
ALEXI,ALEXI,5
ALEXIA,ALEXIA,29
ALEXIA,ALEXÍA,1
ALEXIANA,ALEXIANA,1
ALEXIE,ALEXIE,1
ALEXINE,ALEXINE,1
ALEXION,ALEXION,1
ALEXIS,ALEXIS,96
ALEXIX,ALEXIX,1
ALEXSANDRA,ALEXSANDRA,2
ALEXSIS,ALEXSIS,1
ALEXUS,ALEXUS,1
ALEXYANA,ALEXYANA,1
ALEXZANDER,ALEXZANDER,4
ALEXZANDRA,ALEXZANDRA,1
ALEYA,ALEYA,4
ALEYAH,ALEYAH,4
ALEYDA,ALEYDA,1
ALEYIAH,ALEYIAH,1
ALEYKHA,ALEYKHA,1
ALEYNA,ALEYNA,11
ALEYNNA,ALEYNNA,1
ALEYSSA,ALEYSSA,2
ALEZANDRA,ALEZANDRA,1
ALEZIAH,ALEZIAH,1
ALFAAZ,ALFAAZ,1
ALFIE,ALFIE,4
ALFONSO,ALFONSO,9
ALFONZO,ALFONZO,2
ALFORD,ALFORD,1
ALFRAID,ALFRAID,1
ALFRED,ALFRED,21
ALFREDO,ALFREDO,22
ALGASIM,ALGASIM,1
ALGERY,ALGERY,1
ALHAN,ALHAN,1
ALI,ALI,37
ALI HADI,ALI HADI,1
ALI HAMZA,ALI HAMZA,1
ALI MAHDI,ALI MAHDI,1
ALI REZA,ALI REZA,1
ALI-SAMAD,ALI-SAMAD,1
ALIA,ALIA,22
ALIA,ALÍA,1
ALIAH,ALIAH,11
ALIAM,ALIAM,1
ALIAN,ALIAN,2
ALIANA,ALIANA,30
ALIANNA,ALIANNA,13
ALIANNA LEAH,ALIANNA LEAH,1
ALIANNIS,ALIANNIS,1
ALIANY,ALIANY,2
ALIAS,ALIAS,4
ALICE,ALICE,176
ALICE,ALICË,1
ALICEN,ALICEN,1
ALICESTER,ALICESTER,1
ALICI,ALICI,1
ALICIA,ALICIA,39
ALICIA-MARIE,ALICIA-MARIE,1
ALICIANA,ALICIANA,1
ALICJA,ALICJA,1
ALIDA,ALIDA,2
ALIELLA,ALIELLA,1
ALIEN,ALIEN,1
ALIERA,ALIERA,1
ALIIA,ALIIA,1
ALIJAH,ALIJAH,26
ALIK,ALIK,1
ALIKA,ALIKA,1
ALIKAI,ALIKAI,1
ALILAH,ALILAH,1
ALILET,ALILET,1
ALILIANA,ALILIANA,1
ALILLIANA,ALILLIANA,1
ALILLYONNA,ALILLYONNA,1
ALIN,ALIN,3
ALINA,ALINA,101
ALINAH,ALINAH,1
ALINALUZ,ALINALUZ,1
ALINE,ALINE,4
ALINEA,ALINEA,1
ALINITY,ALINITY,1
ALINNA,ALINNA,2
ALINSON,ALINSON,2
ALIONA,ALIONA,1
ALIOU,ALIOU,1
ALIRA,ALIRA,2
ALIRAZA,ALIRAZA,1
ALIROSE,ALIROSE,1
ALIS,ALIS,5
ALISA,ALISA,5
ALISABETH,ALISABETH,1
ALISANDRO,ALISANDRO,1
ALISANNE,ALISANNE,1
ALISE,ALISE,3
ALISEY,ALISEY,1
ALISHA,ALISHA,8
ALISHBA,ALISHBA,1
ALISHER,ALISHER,1
ALISHKA,ALISHKA,1
ALISIA,ALISIA,1
ALISINA,ALISINA,1
ALISIYA,ALISIYA,1
ALISON,ALISON,51
ALISSA,ALISSA,9
ALISSANDRA,ALISSANDRA,1
ALISSANDRO,ALISSANDRO,1
ALISSON,ALISSON,26
ALISTAIR,ALISTAIR,13
ALISTER,ALISTER,8
ALITA,ALITA,5
ALITZA,ALITZA,1
ALITZEL,ALITZEL,11
ALIVA,ALIVA,1
ALIVIA,ALIVIA,22
ALIVIAH,ALIVIAH,2
ALIXON,ALIXON,1
ALIYA,ALIYA,9
ALIYAH,ALIYAH,52
ALIYAN,ALIYAN,2
ALIYANA,ALIYANA,5
ALIYANAH,ALIYANAH,1
ALIYANNA,ALIYANNA,7
ALIYHAN,ALIYHAN,1
ALIYYAH,ALIYYAH,1
ALIYYUN,ALIYYUN,1
ALIZA,ALIZA,17
ALIZAE,ALIZAE,2
ALIZAH,ALIZAH,1
ALIZAY,ALIZAY,4
ALIZE,ALIZE,4
ALIZE,ALIZÉ,2
ALIZEAH,ALIZEAH,1
ALIZEE,ALIZÉE,2
ALIZET,ALIZET,1
ALIZETI,ALIZETI,2
ALIZEY,ALIZEY,1
ALIZIANNA,ALIZIANNA,1
ALIZON,ALIZON,2
ALIZZON,ALIZZON,1
ALKOZAI,ALKOZAI,1
ALLA,ALLA,1
ALLAN,ALLAN,17
ALLANA,ALLANA,2
ALLANAH,ALLANAH,1
ALLANI,ALLANI,3
ALLARYCE,ALLARYCE,1
ALLEGRA,ALLEGRA,1
ALLEIAH,ALLEIAH,1
ALLEIGH,ALLEIGH,1
ALLEN,ALLEN,28
ALLEY,ALLEY,1
ALLIA,ALLIA,1
ALLIANA,ALLIANA,1
ALLICER,ALLICER,1
ALLIE,ALLIE,24
ALLILETT,ALLILETT,1
ALLINSON,ALLINSON,1
ALLISON,ALLISON,194
ALLISSON,ALLISSON,8
ALLISTER,ALLISTER,5
ALLO,ALLO,1
ALLON,ALLON,2
ALLORA,ALLORA,1
ALLURA,ALLURA,1
ALLY,ALLY,4
ALLYANNA,ALLYANNA,1
ALLYS,ALLYS,1
ALLYSON,ALLYSON,27
ALLYSSON,ALLYSSON,2
ALMA,ALMA,47
ALMA MIMI,ALMA MIMI,1
ALMA PEARL,ALMA PEARL,1
ALMA ROSA,ALMA ROSA,1
ALMA SEONA,ALMA SEONA,1
ALMAN,ALMAN,1
ALMARON,ALMARON,1
ALMAS,ALMAS,2
ALMER,ALMER,1
ALMIR,ALMIR,1
ALMUDENA,ALMUDENA,1
ALMY,ALMY,1
ALNORA,ALNORA,1
ALO,ALO,1
ALO-CIEL,ALO-CIEL,1
ALOE,ALOE,1
ALOHA,ALOHA,1
ALOHI,ALOHI,1
ALON,ALON,2
ALONA,ALONA,2
ALONAH,ALONAH,1
ALONDRA,ALONDRA,64
ALONIAB,ALONIAB,1
ALONIS,ALONIS,1
ALONSO,ALONSO,23
ALONZO,ALONZO,26
ALORA,ALORA,42
ALORA-BELLE,ALORA-BELLE,1
ALORENEI,ALORENEI,1
ALOUISE,ALOUISE,1
ALOURA,ALOURA,1
ALOYSIUS,ALOYSIUS,1
ALP,ALP,2
ALPHA,ALPHA,5
ALPHONSE,ALPHONSE,1
ALPHONSO,ALPHONSO,1
ALREK,ALREK,1
ALSA,ALSA,1
ALSENY,ALSENY,1
ALSTON,ALSTON,1
ALTA,ALTA,1
ALTAF,ALTAF,1
ALTAIR,ALTAIR,2
ALTAN,ALTAN,1
ALTHEA,ALTHEA,4
ALTON,ALTON,6
ALUCARD,ALUCARD,2
ALUDRA,ALUDRA,1
ALUNA,ALUNA,1
ALURA,ALURA,1
ALVA,ALVA,3
ALVAR,ALVAR,1
ALVARA,ALVARA,1
ALVARO,ALVARO,20
ALVARO,ÁLVARO,3
ALVERTRICK,ALVERTRICK,1
ALVIE,ALVIE,1
ALVIN,ALVIN,7
ALVINA,ALVINA,1
ALVIS,ALVIS,2
ALY,ALY,2
ALYA,ALYA,8
ALYAAN,ALYAAN,1
ALYAANAH,ALYAANAH,1
ALYAH,ALYAH,2
ALYAHU,ALYAHU,1
ALYANA,ALYANA,5
ALYANNA,ALYANNA,4
ALYCE,ALYCE,2
ALYCIA,ALYCIA,2
ALYEA,ALYEA,1
ALYEENA,ALYEENA,1
ALYIA,ALYIA,1
ALYLA,ALYLA,1
ALYN,ALYN,1
ALYNA,ALYNA,3
ALYNNA,ALYNNA,3
ALYS,ALYS,2
ALYSANDRA,ALYSANDRA,1
ALYSE,ALYSE,1
ALYSHA,ALYSHA,2
ALYSIAH,ALYSIAH,1
ALYSON,ALYSON,11
ALYSSA,ALYSSA,48
ALYSSAH,ALYSSAH,1
ALYSSIA,ALYSSIA,1
ALYSSON,ALYSSON,3
ALYVIA,ALYVIA,1
ALYXANDER,ALYXANDER,1
ALYXANDRIA,ALYXANDRIA,1
ALYXZANDRIA,ALYXZANDRIA,1
ALYZA,ALYZA,2
ALYZAE,ALYZAE,2
ALYZAH,ALYZAH,1
ALYZAY,ALYZAY,1
ALYZEAH,ALYZEAH,1
AM'UNIQUE,AM'UNIQUE,1
AMAAL,AMAAL,1
AMAAN,AMAAN,3
AMAAR,AMAAR,2
AMAAYA,AMAAYA,1
AMABEL,AMABEL,1
AMABELL,AMABELL,1
AMADA,AMADA,6
AMADALEIA,AMADALEIA,1
AMADEO,AMADEO,2
AMADEUS,AMADEUS,6
AMADO,AMADO,15
AMADORE,AMADORE,1
AMAHD,AMAHD,1
AMAHLI,AMAHLI,1
AMAHRI,AMAHRI,1
AMAIA,AMAIA,30
AMAIRA,AMAIRA,3
AMAIRANI,AMAIRANI,5
AMAIRANY,AMAIRANY,1
AMAIS,AMAIS,1
AMAIUS,AMAIUS,1
AMAIYA,AMAIYA,1
AMAIYAH-ROSE,AMAIYAH-ROSE,1
AMAL,AMAL,14
AMALA,AMALA,2
AMALAH,AMALAH,1
AMALEIGH,AMALEIGH,1
AMALI,AMALI,2
AMALIA,AMALIA,28
AMALIYA,AMALIYA,1
AMALYA,AMALYA,1
AMAN,AMAN,6
AMANCIO,AMANCIO,1
AMANDA,AMANDA,40
AMANDI,AMANDI,1
AMANDO,AMANDO,1
AMANHLE,AMANHLE,1
AMANI,AMANI,23
AMANI-LEI'ARA,AMANI-LEI'ARA,1
AMANITA,AMANITA,1
AMANUEL,AMANUEL,2
AMANULLAH,AMANULLAH,1
AMAR,AMAR,10
AMAR'E,AMAR'E,2
AMAR'IAH,AMAR'IAH,1
AMARA,AMARA,76
AMARA FAITH,AMARA FAITH,1
AMARACHI,AMARACHI,8
AMARACHUKWU,AMARACHUKWU,1
AMARAH,AMARAH,4
AMARE,AMARÉ,1
AMAREA,AMAREA,1
AMAREE,AMAREE,3
AMARELLA,AMARELLA,1
AMARES,AMARES,1
AMARI,AMARI,88
AMARI,AMARÍ,2
AMARI CADE,AMARI  CADE,1
AMARI JEORGINE,AMARI JEORGINE,1
AMARI THOMAS,AMARI THOMAS,1
AMARIA,AMARIA,3
AMARIAH,AMARIAH,7
AMARIAN,AMARIAN,1
AMARIANNA,AMARIANNA,1
AMARIE,AMARIE,4
AMARII,AMARII,1
AMARINA,AMARINA,1
AMARION,AMARION,1
AMARIS,AMARIS,22
